Id,Name,Pit,Region,Xloc,Yloc,Zloc,UnitId,Signid,Signpost,Shoptype,Radius,Gpstype
1974822,5580_LAVA,TDU,LAVA,716074,7348164,558,251,10002,1,229,0,319
1976520,6000_LAVA,TDU,LAVA,716203,7351312,6000,251,1,1,229,10,320
1978218,ADMIN-STH,BLACKWATER,MAIN,690798,7369179,292,257,65535,1,229,0,319
1979916,ADMIN-WST,BLACKWATER,MAIN,690771,7369665,280,257,65535,0,229,0,319
1981614,AUX_TEARDOWN_PAD,TDU,DELTA4,718360,7359496,5330,251,10034,1,229,0,319
1983312,BAR,BLACKWATER,MAIN,687550,7357002,355,257,65535,0,229,0,319
1985010,BAR1,BLACKWATER,MAIN,685900,7354599,320,257,65535,0,229,0,319
1986708,BEACONOLDPRO,BLACKWATER,COAL,682739,7374432,-1500,251,10057,1,229,0,319
1988406,BLACKWATER,NULL,NULL,676000,7337000,-1500,258,65535,0,229,0,319
1990104,BRAKETEST-PAD,BLACKWATER,COAL,690434,7369292,281,256,65535,1,229,0,319
1991802,CHPP-ACCESS,BLACKWATER,MAIN,682842,7374112,290,257,65535,0,229,0,319
1993500,CHPP-ACCESS1,BLACKWATER,MAIN,682458,7374146,290,257,65535,0,229,0,319
1995198,CHPP-GOLINE,BLACKWATER,COAL,683091,7373901,294,256,10008,1,229,0,319
1996896,CHPP-LVACCESS,BLACKWATER,MAIN,682879,7373661,290,257,65535,0,229,0,319
1998594,CHPP-RD,BLACKWATER,COAL,683235,7373410,290,257,44,0,229,50,321
2000292,COAL,BLACKWATER,NULL,676000,7337000,-1500,259,65535,0,229,0,319
2001990,CP-B_1,TDU,DROID,714725,7351658,5655,257,45,0,229,75,321
2003688,CP-B_16,TDU,LAVA,714723,7349554,5720,257,65535,0,229,0,319
2005386,CP-B_17,TDU,LAVA,715263,7349431,5770,257,65535,0,229,0,319
2007084,CP-B_18,TDU,LAVA,715689,7349451,5810,257,65535,0,229,0,319
2008782,CP-B_19,TDU,LAVA,715827,7349637,5830,257,65535,0,229,0,319
2010480,CP-B_2,TDU,DROID,714750,7351167,5660,257,65535,0,229,0,319
2012178,CP-B_20,TDU,LAVA,715475,7350436,5905,257,65535,0,229,0,319
2013876,CP-B_21,TDU,LAVA,715571,7350791,5925,257,65535,0,229,0,319
2015574,CP-B_22,TDU,LAVA,715730,7351058,5943,257,65535,0,229,0,319
2017272,CP-B_23,TDU,LAVA,716144,7351467,5980,257,65535,0,229,0,319
2018970,CP-B_24,TDU,LAVA,716304,7351534,5999,257,65535,0,229,0,319
2020668,CP-B_3,TDU,LAVA,714638,7350778,5670,257,46,0,229,120,321
2022366,CP-B_4,TDU,LAVA,714478,7350129,5690,257,65535,0,229,0,319
2024064,CP-B_5,TDU,LAVA,714516,7349662,5710,257,65535,0,229,0,319
2025762,CP-B_6,TDU,LAVA,714562,7349113,5680,257,47,0,229,120,321
2027460,CP-B_7,TDU,LAVA,714981,7349029,5640,257,65535,0,229,0,319
2029158,CP-B_8,TDU,LAVA,715291,7349153,5610,257,65535,0,229,0,319
2030856,CP-B_9,TDU,LAVA,715602,7349047,5580,257,65535,0,229,0,319
2032554,CP-L20,TDU,LILYPAD,726132,7366274,4930,257,65535,0,229,0,319
2034252,CP-L23,TDU,LILYPAD,724994,7366666,5000,257,65535,0,229,0,319
2035950,CP-L24,TDU,LILYPAD,725871,7365481,4950,257,48,0,229,100,321
2037648,CP-L26,TDU,LILYPAD,725294,7365175,4973,257,65535,0,229,0,319
2039346,CP-L27,TDU,LILYPAD,724155,7366645,5000,257,65535,0,229,0,319
2041044,CP-L28,TDU,LILYPAD,723961,7364502,5008,257,65535,0,229,0,319
2042742,CP-L61,TDU,LILYPAD,723930,7367651,5020,257,65535,0,229,0,319
2044440,CP-L62,TDU,LILYPAD,723896,7366877,5020,257,65535,0,229,0,319
2046138,CP-L_1,TDU,LILYPAD,719670,7360090,5310,257,65535,0,229,0,319
2047836,CP-L_10,TDU,LILYPAD,723281,7363222,5070,257,49,0,229,120,321
2049534,CP-L_12,TDU,LILYPAD,723400,7363910,5040,257,65535,0,229,0,319
2051232,CP-L_13,TDU,LILYPAD,723569,7364268,5025,257,65535,0,229,0,319
2052930,CP-L_21,TDU,LILYPAD,722733,7364226,5035,257,65535,0,229,0,319
2054628,CP-L_22,TDU,LILYPAD,722058,7364670,5030,257,65535,0,229,0,319
2056326,CP-L_23,TDU,LILYPAD,721774,7365041,5025,257,65535,0,229,0,319
2058024,CP-L_24,TDU,LILYPAD,721603,7365502,5020,257,50,0,229,120,321
2059722,CP-L_25,TDU,LILYPAD,721140,7365855,5025,257,65535,0,229,0,319
2061420,CP-L_26,TDU,LILYPAD,720657,7366055,5015,257,65535,0,229,0,319
2063118,CP-L_27,TDU,LILYPAD,720011,7366232,5020,257,65535,0,229,0,319
2064816,CP-L_28,TDU,LILYPAD,719460,7366461,5020,257,65535,0,229,0,319
2066514,CP-L_29,TDU,LILYPAD,719128,7366985,5015,257,65535,0,229,0,319
2068212,CP-L_3,TDU,LILYPAD,720571,7360551,5260,257,65535,0,229,0,319
2069910,CP-L_30,TDU,LILYPAD,719232,7367589,5005,257,65535,0,229,0,319
2071608,CP-L_31,TDU,LILYPAD,719264,7367983,5000,257,65535,0,229,0,319
2073306,CP-L_34,TDU,LILYPAD,719098,7368495,5000,257,65535,0,229,0,319
2075004,CP-L_35,TDU,LILYPAD,718737,7368810,5000,257,65535,0,229,0,319
2076702,CP-L_36,TDU,LILYPAD,719860,7368296,5005,257,65535,0,229,0,319
2078400,CP-L_37,TDU,LILYPAD,720469,7368363,5055,257,65535,0,229,0,319
2080098,CP-L_38,TDU,LILYPAD,720991,7368538,5085,257,65535,0,229,0,319
2081796,CP-L_39,TDU,LILYPAD,723305,7364239,5045,257,65535,0,229,0,319
2083494,CP-L_40,TDU,LILYPAD,722743,7365118,5150,257,51,0,229,100,321
2085192,CP-L_41,TDU,LILYPAD,722851,7365553,5150,257,65535,0,229,0,319
2086890,CP-L_42,TDU,LILYPAD,723012,7366360,5150,257,65535,0,229,0,319
2088588,CP-L_43,TDU,LILYPAD,719459,7368008,5005,257,65535,0,229,0,319
2090286,CP-L_44,TDU,LILYPAD,722501,7366669,5120,257,65535,0,229,0,319
2091984,CP-L_45,TDU,LILYPAD,722616,7366891,5115,257,65535,0,229,0,319
2093682,CP-L_46,TDU,LILYPAD,722702,7367142,5090,257,65535,0,229,0,319
2095380,CP-L_47,TDU,LILYPAD,722070,7366155,5065,257,65535,0,229,0,319
2097078,CP-L_48,TDU,LILYPAD,719640,7367626,5045,257,65535,0,229,0,319
2098776,CP-L_49,TDU,LILYPAD,719655,7367501,5050,257,65535,0,229,0,319
2100474,CP-L_5,TDU,LILYPAD,721523,7361056,5210,257,52,0,229,120,321
2102172,CP-L_50,TDU,LILYPAD,719734,7366944,5105,257,65535,0,229,0,319
2103870,CP-L_51,TDU,LILYPAD,722977,7367225,5090,257,65535,0,229,0,319
2105568,CP-L_52,TDU,LILYPAD,723412,7364235,5045,257,65535,0,229,0,319
2107266,CP-L_53,TDU,LILYPAD,723536,7364565,5035,257,65535,0,229,0,319
2108964,CP-L_54,TDU,LILYPAD,723571,7365048,5020,257,65535,0,229,0,319
2110662,CP-L_55,TDU,LILYPAD,722715,7367568,5090,257,65535,0,229,0,319
2112360,CP-L_56,TDU,LILYPAD,722008,7367284,5115,257,53,0,229,120,321
2114058,CP-L_57,TDU,LILYPAD,723700,7365568,5000,257,65535,0,229,0,319
2115756,CP-L_58,TDU,LILYPAD,724400,7364720,4990,257,54,0,229,100,321
2117454,CP-L_59,TDU,LILYPAD,723811,7366016,5020,257,65535,0,229,0,319
2119152,CP-L_6,TDU,LILYPAD,722054,7361427,5180,257,65535,0,229,0,319
2120850,CP-L_60,TDU,LILYPAD,724837,7364959,4980,257,65535,0,229,0,319
2122548,CP-L_8,TDU,LILYPAD,722915,7362069,5130,257,65535,0,229,0,319
2124246,CP-L_9,TDU,LILYPAD,723240,7362577,5100,257,65535,0,229,0,319
2125944,CP-M_1,TDU,DROID,719302,7360017,5330,257,65535,0,229,0,319
2127642,CP-M_2,TDU,DROID,719477,7360222,5330,257,65535,0,229,0,319
2129340,CP-M_3,TDU,DROID,719646,7360415,5330,257,65535,0,229,0,319
2131038,CP-M_4,TDU,DROID,719814,7360618,5330,257,65535,0,229,0,319
2132736,CP-M_5,TDU,DROID,719982,7360821,5330,257,65535,0,229,0,319
2134434,CP-R_1,TDU,FIREPIT,718336,7368666,4993,257,65535,0,229,0,319
2136132,CP-R_10,TDU,FIREPIT,716638,7364578,4790,257,55,0,229,100,321
2137830,CP-R_11,TDU,FIREPIT,716678,7364312,4770,257,65535,0,229,0,319
2139528,CP-R_19,TDU,FIREPIT,717076,7367269,5010,257,65535,0,229,0,319
2141226,CP-R_2,TDU,FIREPIT,717987,7368576,4990,257,56,0,229,150,321
2142924,CP-R_20,TDU,FIREPIT,717285,7367833,5070,257,65535,0,229,0,319
2144622,CP-R_21,BLACKWATER,MAIN,701673,7361294,1402,257,57,0,227,100,321
2146320,CP-R_22,TDU,FIREPIT,717634,7368770,5170,257,65535,0,229,0,319
2148018,CP-R_23,TDU,FIREPIT,717106,7364283,4720,257,58,0,229,100,321
2149716,CP-R_24,TDU,FIREPIT,717746,7369170,5210,257,65535,0,229,0,319
2151414,CP-R_25,TDU,FIREPIT,717419,7364355,4690,257,65535,0,229,0,319
2153112,CP-R_26,TDU,FIREPIT,717336,7364581,4660,257,65535,0,229,0,319
2154810,CP-R_27,TDU,FIREPIT,717353,7366649,4980,257,65535,0,229,0,319
2156508,CP-R_3,TDU,FIREPIT,717872,7368287,4990,257,65535,0,229,0,319
2158206,CP-R_4,TDU,FIREPIT,717468,7367722,5000,257,65535,0,229,0,319
2159904,CP-R_5,TDU,FIREPIT,717068,7367031,5000,257,59,0,229,150,321
2161602,CP-R_6,TDU,FIREPIT,716965,7366706,4985,257,65535,0,229,0,319
2163300,CP-R_7,TDU,FIREPIT,716857,7366484,4980,257,65535,0,229,0,319
2164998,CP-R_8,TDU,FIREPIT,716733,7365792,4910,257,60,0,229,100,321
2166696,CP-RR_9,TDU,FIREPIT,716664,7365186,4850,257,65535,0,229,0,319
2168394,CP-S10,TDU,MAINTENANCE,723102,7371573,4810,257,65535,0,229,0,319
2170092,CP-S11,TDU,MAINTENANCE,723130,7371649,4805,257,65535,0,229,0,319
2171790,CP-S12,TDU,MAINTENANCE,723220,7371769,4800,257,65535,0,229,0,319
2173488,CP-S13,TDU,MAINTENANCE,723361,7371910,4795,257,65535,0,229,0,319
2175186,CP-S15,TDU,MAINTENANCE,723504,7372015,4785,257,65535,0,229,0,319
2176884,CP-S16,TDU,MAINTENANCE,723618,7372091,4780,257,65535,0,229,0,319
2178582,CP-S17,TDU,MAINTENANCE,724191,7371214,4790,257,65535,0,229,0,319
2180280,CP-S19,TDU,MAINTENANCE,722937,7371277,4815,257,65535,0,229,0,319
2181978,CP-S2,TDU,MAINTENANCE,726097,7367425,4890,257,61,0,229,100,321
2183676,CP-S2.5,TDU,MAINTENANCE,725747,7367882,4885,257,65535,0,229,0,319
2185374,CP-S20,TDU,MAINTENANCE,721116,7370641,4865,257,65535,0,229,0,319
2187072,CP-S21,TDU,MAINTENANCE,720919,7370935,4880,257,65535,0,229,0,319
2188770,CP-S22,TDU,MAINTENANCE,720470,7371389,4880,257,65535,0,229,0,319
2190468,CP-S23,TDU,MAINTENANCE,719311,7371551,4865,257,65535,0,229,0,319
2192166,CP-S24,TDU,MAINTENANCE,718857,7370437,4860,257,65535,0,229,0,319
2193864,CP-S25,TDU,MAINTENANCE,718709,7369708,4930,257,65535,0,229,0,319
2195562,CP-S26,TDU,MAINTENANCE,718567,7369395,4935,257,65535,0,229,0,319
2197260,CP-S27,TDU,MAINTENANCE,718315,7369026,4960,257,65535,0,229,0,319
2198958,CP-S3,TDU,MAINTENANCE,724888,7368609,4870,257,62,0,229,100,321
2200656,CP-S35,TDU,MAINTENANCE,724172,7370863,4810,257,63,0,229,100,321
2202354,CP-S36,TDU,MAINTENANCE,718843,7369532,4930,257,65535,0,229,0,319
2204052,CP-S38,TDU,MAINTENANCE,720409,7368812,4930,257,65535,0,229,0,319
2205750,CP-S4,TDU,MAINTENANCE,724313,7369799,4810,257,64,0,229,100,321
2207448,CP-S5,TDU,MAINTENANCE,724116,7370939,4810,257,65535,0,229,0,319
2209146,CP-S6,TDU,MAINTENANCE,723895,7371169,4815,257,65535,0,229,0,319
2210844,CP-S7,TDU,MAINTENANCE,723804,7371246,4815,257,65535,0,229,0,319
2212542,CP-S8,TDU,MAINTENANCE,723460,7371286,4815,257,65535,0,229,0,319
2214240,CP-S9,TDU,MAINTENANCE,723251,7371260,4815,257,65535,0,229,0,319
2215938,CP-SP6,TDU,MAINTENANCE,724268,7370252,4810,257,65535,0,229,0,319
2217636,CP-T-30,TDU,DROID,714700,7352355,5640,257,65535,0,229,0,319
2219334,CP-T-36,TDU,DROID,714715,7352026,5650,257,65535,0,229,0,319
2221032,CP-T-37,TDU,DROID,715210,7351967,5647,257,65,0,229,75,323
2222730,CP-T2_1,TDU,DROID,717674,7357493,5410,257,65535,0,229,0,319
2224428,CP-T2_10,TDU,DROID,717902,7356953,5580,257,66,0,229,120,321
2226126,CP-T2_11,TDU,DROID,717326,7354167,5860,257,65535,0,229,0,319
2227824,CP-T2_12,TDU,DROID,717220,7353725,5910,257,65535,0,229,0,319
2229522,CP-T2_13,TDU,DROID,717249,7353015,5980,257,67,0,229,120,321
2231220,CP-T2_14,TDU,DROID,716846,7352253,6060,257,68,1,229,50,321
2232918,CP-T2_15,TDU,DROID,716692,7351836,6060,257,65535,0,229,0,319
2234616,CP-T2_16,TDU,DROID,716546,7351622,6030,257,65535,0,229,0,319
2236314,CP-T2_2,TDU,DROID,718250,7357893,5490,257,65535,0,229,0,319
2238012,CP-T2_3,TDU,DROID,718179,7357590,5510,257,65535,0,229,0,319
2239710,CP-T2_4,TDU,DROID,717728,7356343,5640,257,65535,0,229,0,319
2241408,CP-T2_5,TDU,DROID,717643,7356094,5660,257,65535,0,229,0,319
2243106,CP-T2_6,TDU,DROID,717118,7355367,5750,257,69,0,229,120,321
2244804,CP-T2_7,TDU,DROID,717146,7355041,5790,257,65535,0,229,0,319
2246502,CP-T2_8,TDU,DROID,717341,7354724,5830,257,65535,0,229,0,319
2248200,CP-T2_9,TDU,DROID,717315,7354365,5860,257,65535,0,229,0,319
2249898,CP-T9,TDU,DROID,715602,7355314,5520,257,65535,0,229,0,319
2251596,CP-T_1,TDU,DROID,719201,7359749,5335,257,70,0,229,150,321
2253294,CP-T_10,TDU,DROID,716149,7356254,5480,257,65535,0,229,0,319
2254992,CP-T_11,TDU,DROID,715845,7356034,5480,257,65535,0,229,0,319
2256690,CP-T_12,TDU,DROID,715463,7355831,5440,257,71,0,229,120,321
2258388,CP-T_13,TDU,DROID,715216,7355776,5445,257,65535,4,229,0,319
2260086,CP-T_14,TDU,DROID,714973,7355508,5440,257,65535,0,229,0,319
2261784,CP-T_15,TDU,DROID,714609,7355121,5450,257,72,1,229,115,321
2263482,CP-T_16,TDU,DROID,714369,7354582,5480,257,65535,0,229,0,319
2265180,CP-T_17,TDU,DROID,714332,7354142,5510,257,65535,0,229,0,319
2266878,CP-T_18,TDU,DROID,714472,7353486,5560,257,73,0,229,120,321
2268576,CP-T_19,TDU,DROID,714598,7352934,5600,257,65535,0,229,0,319
2270274,CP-T_2,TDU,DROID,718705,7359394,5340,257,65535,0,229,0,319
2271972,CP-T_20,TDU,DROID,714460,7352416,5640,257,65535,0,229,0,319
2273670,CP-T_21,TDU,DROID,714319,7352311,5640,257,65535,0,229,0,319
2275368,CP-T_22,TDU,DROID,714175,7352264,5640,257,65535,0,229,0,319
2277066,CP-T_26,TDU,DROID,714431,7351881,5640,257,65535,0,229,0,319
2278764,CP-T_27,TDU,DROID,714562,7352058,5645,257,65535,0,229,0,319
2280462,CP-T_28,TDU,DROID,715252,7355917,5450,257,65535,4,229,0,319
2282160,CP-T_29,TDU,DROID,714750,7355583,5510,257,65535,0,229,0,319
2283858,CP-T_31,TDU,DROID,715181,7355369,5390,257,65535,0,229,0,319
2285556,CP-T_32,TDU,DROID,714929,7355013,5350,257,65535,1,229,0,319
2287254,CP-T_33,TDU,DROID,714695,7354547,5300,257,74,0,229,120,321
2288952,CP-T_35,TDU,DROID,714312,7355172,5570,257,75,1,229,120,321
2290650,CP-T_36,TDU,DROID,713978,7354387,5650,257,65535,0,229,0,319
2292348,CP-T_37,TDU,DROID,714798,7353889,5237,257,65535,0,229,0,319
2294046,CP-T_39,TDU,DROID,713962,7354155,5660,257,65535,0,229,0,319
2295744,CP-T_4,TDU,DROID,718316,7358977,5350,257,76,1,229,120,321
2297442,CP-T_41,TDU,DROID,714958,7353664,5210,257,65535,0,229,0,319
2299140,CP-T_42,TDU,DROID,715169,7353300,5170,257,65535,0,229,0,319
2300838,CP-T_5,TDU,DROID,717982,7358409,5360,257,65535,0,229,0,319
2302536,CP-T_6,TDU,DROID,717805,7358060,5380,257,65535,0,229,0,319
2304234,CP-T_7,TDU,DROID,717528,7357437,5400,257,77,0,229,120,321
2305932,CP-T_8,TDU,DROID,717197,7357092,5420,257,65535,0,229,0,319
2307630,CP-T_9,TDU,DROID,716522,7356568,5460,257,78,0,229,75,321
2309328,CP_M1,TDU,DELTA4,716546,7360510,5425,257,65535,0,229,0,319
2311026,CP_M10,TDU,DELTA4,716724,7358620,5337,257,65535,0,229,0,319
2312724,CP_M12,TDU,DELTA4,716048,7356484,5470,257,65535,0,229,0,319
2314422,CP_M13,TDU,DELTA4,715972,7357017,5420,257,65535,0,229,0,319
2316120,CP_M14,TDU,DELTA4,716556,7358961,5330,257,65535,0,229,0,319
2317818,CP_M15,TDU,DELTA4,717103,7359052,5330,257,65535,0,229,0,319
2319516,CP_M16,TDU,DELTA4,717795,7359185,5330,257,65535,0,229,0,319
2321214,CP_M2,BLACKWATER,COAL,716118,7360084,5380,257,65535,0,226,0,319
2322912,CP_M3,TDU,DELTA4,715997,7359411,5330,257,79,0,229,120,321
2324610,CP_M4,TDU,DELTA4,716003,7358992,5330,257,65535,0,229,0,319
2326308,CP_M5,TDU,DELTA4,715938,7358604,5340,257,80,0,229,120,321
2328006,CP_M6,TDU,DELTA4,715922,7358166,5350,257,65535,0,229,0,319
2329704,CP_M7,TDU,DELTA4,715930,7357521,5370,257,81,0,229,120,321
2331402,CP_M8,TDU,DELTA4,716735,7357987,5370,257,82,0,229,120,321
2333100,CP_M9,TDU,DELTA4,716179,7358576,5340,257,65535,0,229,0,319
2334798,CRIB-R16,BLACKWATER,PRESTRIP 3,685754,7384327,270,256,65535,1,229,0,319
2336496,CRIB-R20,BLACKWATER,PRESTRIP,684485,7377046,280,256,10046,1,229,0,319
2338194,CRIB-R32,BLACKWATER,COAL,683575,7374083,305,256,10052,1,229,0,319
2339892,CRIB-R32-AUX,BLACKWATER,COAL,683406,7374110,305,256,10051,1,229,0,319
2341590,CRIB-R36,BLACKWATER,PRESTRIP 2,684836,7372573,284,256,10029,1,229,0,319
2343288,CRIB-R44,BLACKWATER,PRESTRIP 2,688884,7370703,271,256,10064,1,229,50,319
2344986,CRIB-R46,BLACKWATER,PRESTRIP,689649,7369499,299,256,40,1,227,109,322
2346684,CRIB-R48,BLACKWATER,PRESTRIP,690520,7367942,320,256,65535,1,229,0,319
2348382,CRIB-R50,BLACKWATER,COAL,688728,7366672,312,256,10035,1,229,0,319
2350080,CRIB-R52,BLACKWATER,PRESTRIP,690908,7364488,260,256,10021,1,229,0,319
2351778,CRIB-R54,BLACKWATER,PRESTRIP 1,691452,7366664,320,256,10009,1,229,0,319
2353476,CRIB-R60,BLACKWATER,COAL,687305,7359027,340,256,10053,1,229,0,319
2355174,CRIB-TCP,BLACKWATER,COAL,682881,7379651,276,256,10028,1,229,0,319
2356872,CRIB-TCP-HR,BLACKWATER,COAL,682906,7379576,282,257,83,0,229,30,321
2358570,CRIB-TCP-HS,BLACKWATER,COAL,682960,7379739,277,257,65535,0,229,0,319
2360268,CRUSHER,TDU,DROID,713821,7355195,5581,252,17,1,229,125,322
2361966,CRUSHER_PAD,TDU,MAINTENANCE,723627,7371497,4815,251,10017,1,229,0,319
2363664,D1-5400-01,TDU,DELTA4,716340,7360157,5400,254,65535,0,229,0,319
2365362,D1-5425-01,TDU,DELTA4,716672,7360100,5425,254,65535,0,229,0,319
2367060,D1-5425-2,TDU,DELTA4,716915,7361012,5425,254,65535,0,229,0,319
2368758,DELTA4,TDU,DELTA4,0,0,0,259,65535,0,229,0,319
2370456,DELTA_INPIT,TDU,DELTA4,715799,7359008,5330,251,10059,1,229,0,319
2372154,DOWNLINE,TDU,MAINTENANCE,723346,7369860,4830,256,41,0,229,10,320
2373852,DOZER PUSH R16,BLACKWATER,MAIN,685193,7380665,265,257,10019,0,229,0,319
2375550,DOZER PUSH R38,BLACKWATER,MAIN,687236,7371284,247,257,10020,0,229,0,319
2377248,DR2-5170-1,TDU,DROID,715337,7353499,5170,254,65535,0,229,0,319
2378946,DR2-5170-2,TDU,DROID,715480,7353443,5170,254,65535,0,229,0,319
2380644,DR2-5200-1,TDU,DROID,715064,7353982,5200,254,65535,0,229,0,319
2382342,DR2-5200-2,TDU,DROID,715184,7353593,5200,254,65535,0,229,0,319
2384040,DR2-5830-1,TDU,DROID,717074,7353971,5832,254,65535,0,229,0,319
2385738,DRE15,BLACKWATER,MAIN,686570,7371808,200,257,10022,0,229,0,319
2387436,DRE25,BLACKWATER,MAIN,687844,7370980,250,257,10024,0,229,0,319
2389134,DRE26,BLACKWATER,MAIN,684617,7376023,243,257,10013,0,229,0,319
2390832,DRE38,BLACKWATER,MAIN,688745,7362048,365,257,10030,0,229,0,319
2392530,DRE39,BLACKWATER,MAIN,684671,7379675,205,257,10042,0,229,0,319
2394228,DRE40,BLACKWATER,MAIN,689838,7361754,245,257,10032,0,229,0,319
2395926,DRE41,BLACKWATER,MAIN,691259,7368062,277,257,10023,0,229,0,319
2397624,DROID,TDU,NULL,0,0,0,259,65535,0,229,0,319
2399322,DROIDSTOCK,TDU,DROID,718908,7360124,5330,253,18,1,229,50,322
2401020,DROID_2,TDU,DROID,716041,7355418,5460,251,10056,1,229,0,319
2402718,DROID_INPIT,TDU,DROID,714702,7353198,5230,251,2,1,229,10,320
2404416,DUMP01-R20S,BLACKWATER,PRESTRIP 3,684197,7378887,295,251,3,1,229,114,322
2406114,DUMP01-R38N,BLACKWATER,PRESTRIP 2,684797,7371825,318,251,65535,1,229,0,319
2407812,DUMP01-R42S,BLACKWATER,PRESTRIP 2,688033,7371454,252,251,65535,1,229,0,319
2409510,DUMP01-R46N,BLACKWATER,PRESTRIP 2,688859,7369767,278,251,4,1,229,50,320
2411208,DUMP03-R26N,BLACKWATER,PRESTRIP 3,683761,7378106,313,251,65535,1,229,0,319
2412906,DUMP03-R38N,BLACKWATER,PRESTRIP 2,685383,7371523,315,251,10026,1,229,0,320
2414604,DUMP03-R42N,BLACKWATER,PRESTRIP 2,687919,7370689,283,251,65535,1,229,0,319
2416302,DUMP03-R46N,BLACKWATER,PRESTRIP 2,688034,7369761,250,251,5,1,229,100,322
2418000,DUMP03-R48S,BLACKWATER,PRESTRIP 1,690621,7366828,341,251,10033,1,229,0,319
2419698,DUMP03-R52N,BLACKWATER,PRESTRIP 1,690199,7365483,363,251,6,1,229,100,320
2421396,DUMP05-R16N,BLACKWATER,PRESTRIP 3,684728,7382876,305,251,65535,1,229,0,319
2423094,DUMP05-R46N,BLACKWATER,PRESTRIP 2,688944,7369472,277,251,7,1,229,50,320
2424792,DUMP06-R46N,BLACKWATER,PRESTRIP 2,688700,7369973,263,251,8,1,229,50,320
2426490,DUMP06-R54N,BLACKWATER,PRESTRIP,690021,7364663,329,251,65535,1,229,0,319
2428188,DUMP07-R16N,BLACKWATER,PRESTRIP 3,684845,7382897,290,251,65535,1,229,0,319
2429886,DUMP07-R46N,BLACKWATER,PRESTRIP,688645,7369572,335,251,10018,1,229,0,319
2431584,DUMP08-R26N,BLACKWATER,PRESTRIP,683869,7378634,260,251,65535,1,229,0,319
2433282,DUMP08-R46N,BLACKWATER,PRESTRIP 2,688176,7369752,247,251,10,1,229,100,320
2434980,DUMP09-R16N,BLACKWATER,PRESTRIP 3,684712,7382462,300,251,65535,1,229,0,319
2436678,DUMP10-R16N,BLACKWATER,PRESTRIP 3,684851,7382408,300,251,65535,1,229,0,322
